Answer,Question
13962779,2677079
13962809,2677102
13962819,2676508
13962878,2677123
13962915,2671236
13962954,2386358
13962956,2676953
13962966,1823359
13963062,2677181
13963106,2677261
13963113,2677261
13963114,2677227
13963145,2677227
13963233,2677316
13963317,2677358
13963326,2677316
13963385,2677409
13963436,2677409
13963437,2677409
13963466,2676981
13963504,2677473
13963518,2677487
13963546,2677500
13963552,2677500
13963635,2677487
13963761,2676991
13963762,2677181
13963792,2677611
13963888,2676945
13963890,2677667
13963891,2677667
13963908,2677680
13963916,2677680
13963990,2677728
13964023,2677733
13964049,2677759
13964093,2677759
13964101,2671362
13964110,2677759
13964152,2605925
13964153,2677785
13964194,2677829
13964196,2677835
13964220,2677829
13964256,2677863
13964263,2677863
13964279,2677863
13964312,2677898
13964338,2677898
13964339,2677898
13964342,2677909
13964345,2677912
13964346,2677896
13964347,2677912
13964352,2677898
13964385,2677912
13964395,2677898
13964438,2677914
13964482,2677983
13964487,2677983
13964490,2677983
13964547,2677896
13964593,2676955
13964597,2677898
13964738,2678136
13964779,2678162
13964786,2678162
13964842,2677914
13964873,2678211
13964878,2678136
13964915,2678243
13964929,2678253
13964933,2678253
13964947,2678253
13965014,2678136
13965089,241385
13965389,2678512
13965395,2678512
13965401,2678519
13965421,2613508
13965441,2662369
13965447,2678553
13965462,2678553
13965498,2678573
13965620,2678657
13965639,2678657
13965647,2678657
13965668,2666039
13965670,2678684
13965674,2678684
13965699,2678657
13965732,2678712
13965736,2678712
13965739,2678712
13965748,2678493
13965801,2678724
13965825,2678749
13965873,2678781
13965875,2678781
13965892,2678781
13965897,2678793
13965910,2678781
13965924,2678807
13965940,2678781
13965968,2678793
13966034,2678814
13966188,2678807
13966279,2679002
13966390,2679050
13966425,2678807
13966426,2679002
13966432,2678657
13966527,2679142
13966529,2679142
13966531,2679142
13966552,2679109
13966573,2679169
13966601,2678743
13966644,2679205
13966645,2679205
13966652,2679205
13966710,2679002
13966712,2679244
13966729,2679244
13966732,2679244
13966789,2679244
13966938,2679316
13967023,2568715
13967041,2679410
13967085,2679410
13967110,2679205
13967127,2679453
13967152,2679473
13967159,2679473
13967160,2679473
13967179,2679445
13967210,2679472
13967235,2679316
13967307,2679253
13967334,2679521
13967470,2679647
13967624,2679590
13967642,2679771
13967672,2679733
13967687,2679771
13967715,2679771
13967766,2679816
13967788,2679733
13967809,2679628
13967811,2679837
13967824,2679858
13967829,2679837
13967905,2679895
13967941,2679914
13967974,2679920
13967995,2679943
13968017,2679858
13968062,2679920
13968133,2679895
13968168,2680026
13968188,2680028
13968194,2680033
13968198,2679837
13968205,2679895
13968219,2650724
13968221,2680028
13968222,2680052
13968256,2680052
13968273,2679895
13968318,2679914
13968397,2680135
13968421,2680137
13968425,2680140
13968434,2680137
13968460,2680146
13968564,2680211
13968576,2680140
13968623,2680238
13968748,2680305
13968759,2680311
13968766,2680315
13968811,2680350
13968819,2680350
13968905,2680401
13968925,2680435
13968974,2680464
13969032,2680509
13969035,2680350
13969073,2680509
13969116,2680551
13969167,2680569
13969171,2680569
13969280,2680509
13969347,2680350
13969369,2680635
13969394,2680704
13969400,2680704
13969446,2680707
13969562,2680707
13969566,2680707
13969579,2680698
13969581,2680809
13969583,2680311
13969587,2680704
13969664,2680635
13969669,2680838
13969676,2680838
13969685,708208
13969718,2680737
13969721,2680838
13969751,2680890
13969755,2677680
13969765,2680903
13969767,2673624
13969773,2680903
13969871,2680311
13969879,2680974
13969880,2680974
13969902,2680847
13970013,2681046
13970207,2681123
13970226,2681091
13970258,2681160
13970269,2681159
13970271,2681159
13970280,2681177
13970346,2681159
13970347,2681159
13970497,2681267
13970517,2681160
13970621,2681339
13970661,2681407
13970669,2681407
13970714,2681423
13970733,2680974
13970753,2676508
13970754,2680974
13970766,2681459
13970770,2681459
13970804,2681472
13970805,2681472
13970808,2681478
13970840,2681472
13970922,2681552
13970979,2681577
13970989,2681577
13971004,2681590
13971005,2681584
13971006,2681590
13971108,2681584
13971122,2681630
13971196,2681679
13971201,2681679
13971262,2681680
13971291,2681727
13971313,2681709
13971332,2681709
13971407,2681630
13971417,2681630
13971437,2681822
13971458,2681826
13971472,2681822
13971816,2677971
13971862,2681996
13971915,2681988
13971965,2681996
13972005,2682098
13972006,2682098
13972140,2682192
13972143,2682190
13972186,2682211
13972205,2682222
13972224,2682211
13972225,2682226
13972229,2682226
13972261,2682256
13972331,2682222
13972361,2554936
13972363,2682226
13972421,2682337
13972528,2682342
13972567,2682392
13972572,2682391
13972723,2682501
13972728,2682501
13972743,2682501
13972751,2682464
13972798,2682540
13972806,2682539
13972837,2682540
13972899,2682540
13972906,2682548
13972907,2682548
13972919,2682540
13973051,2682589
13973219,2682774
13973245,2682774
13973254,2682802
13973397,2682539
13973575,2682963
13973576,2682930
13973577,2682930
13973579,2682963
13973603,2682949
13973636,2682995
13973637,2682930
13973648,2682930
13973659,2683019
13973689,2683034
13973690,2683034
13973707,2682802
13973715,2683034
13973724,2683019
13973725,2683037
13973761,2682342
13973845,2682999
13973850,341309
13973859,341309
13973861,2683126
13973879,2683126
13973889,2683120
13973919,2683143
13973944,2683120
13973980,2683020
13974089,2683176
13974135,2683280
13974236,2682589
13974277,2683330
13974436,2681996
13974484,2682949
13974595,2608098
13974748,2683616
13974784,2683638
13974791,2683638
13974819,2683638
13974877,2683442
13974951,2683719
13974970,2683719
13975017,2683768
13975057,2683774
13975059,2683774
13975065,2683768
13975068,2683768
13975084,2681389
13975134,2683815
13975135,2683815
13975144,2683815
13975148,2683815
13975196,2683835
13975220,341309
13975222,2654564
13975240,1751391
13975257,2683815
13975258,2683888
13975296,2683901
13975351,2683897
13975354,2683897
13975428,2683961
13975474,2683994
13975486,2684004
13975495,2684003
13975518,2684002
13975519,2684002
13975520,2684002
13975607,2684062
13975608,2684062
13975624,2684053
13975647,2684078
13975651,2684078
13975659,2684087
13975666,2684062
13975672,2684067
13975673,2684087
13975687,2684053
13975730,2683974
13975742,2684129
13975749,2684128
13975760,2684039
13975779,2684132
13975954,2684246
13976028,2684269
13976086,2684344
13976106,2684128
13976121,2684290
13976151,2684319
13976193,2684411
13976285,2684460
13976389,2684497
13976411,2684497
13976459,2684497
13976522,2684556
13976530,2684556
13976628,2684246
13976661,2684513
13976680,2684214
13976691,2684658
13976726,2684658
13976748,2684682
13976762,2684682
13976773,2684658
13976792,2684682
13976802,2684658
13976859,2684067
13976869,2684741
13976972,2684800
13977120,2684896
13977147,2684918
13977150,2684918
13977267,2684672
13977273,2684929
13977332,2685014
13977335,2685014
13977362,2684929
13977509,2683897
13977552,2685125
13977589,2685125
13977590,2685125
13977637,2685174
13977664,2685174
13977692,2685174
13977825,2680704
13977827,2685302
13977831,2685302
13977837,2685297
13977854,2685273
13977908,2685014
13977914,2685227
13977937,2684775
13977949,2685302
13977972,2685301
13978105,2685437
13978108,2684918
13978110,2684117
13978307,2664888
13978500,2685668
13978531,2685594
13978535,2685668
13978603,708208
13978652,2685668
13978739,2685805
13978772,2685828
13978785,2685824
13978793,2685828
13978800,2685825
13978805,2685824
13978873,2685824
13978968,2685824
13978973,2685939
13978986,2596774
13979005,2685960
13979012,2685960
13979090,2685960
13979135,2686034
13979136,2686034
13979137,2686034
13979138,2686034
13979158,2686063
13979211,2686059
13979244,2686063
13979306,2686059
13979315,2686145
13979317,2686145
13979332,2686145
13979358,2686145
13979501,2686239
13979503,2686145
13979505,2686239
13979534,2686267
13979590,2686267
13979620,2686299
13979666,2686145
13979689,2686341
13979712,2686352
13979720,2686206
13979753,2686299
13979762,2686383
13979766,2686383
13979777,2686393
13979829,2686145
13979855,2686436
13979862,2686063
13979881,2686267
13979898,2686468
13979927,2686468
13979931,2686468
13979957,2686468
13979960,2685623
13980065,2686468
13980120,2686579
13980123,2686578
13980133,2686579
13980159,2686206
13980211,2684117
13980230,2684067
13980280,2686206
13980298,2686687
13980337,2686696
13980355,2686712
13980384,2686239
13980399,2686696
13980532,2686811
13980587,2686842
13980604,2686842
13980638,2686861
13980730,2584664
13980746,2686921
13980747,2686935
13980758,2686944
13980776,2686948
13980782,2686921
13980786,2686948
13980816,2686977
13980819,2686977
13980902,2683719
13980909,2686932
13981036,2687101
13981046,2687101
13981076,2687101
13981091,2687144
13981095,2687134
13981168,2687171
13981169,2686948
13981180,2648405
13981363,2687140
13981410,2686468
13981503,2686984
13981523,2687354
13981557,2687354
13981652,2687144
13981738,2687493
13981739,2687493
13981740,2687493
13981752,2687504
13981767,2687486
13981769,2687504
13981780,2687495
13981795,2687529
13981803,2687495
13981809,2687524
13981819,2687524
13981847,2687545
13981929,2687171
13981948,2687529
13981952,2687615
13981962,2687615
13981963,2687615
13982097,2687543
13982131,2687543
13982184,2687171
13982237,2687759
13982250,1408976
13982273,2687777
13982301,2687789
13982306,2687777
13982318,2687789
13982322,2687777
13982337,2687777
13982374,2687097
13982412,2687859
13982521,2687354
13982536,2687941
13982543,2687922
13982615,2687979
13982641,2687918
13982655,2687980
13982666,2687899
13982670,2688027
13982712,2688050
13982773,120513
13982813,2687918
13982945,2687859
13982974,2688195
13982994,2688195
13982998,2688195
13983016,2688195
13983082,2687941
13983097,2688195
13983159,2688249
13983172,2688249
13983327,2688387
13983336,2688387
13983439,2688249
13983440,2688443
13983480,2688460
13983485,2688460
13983496,2688460
13983506,2688475
13983534,2688487
13983544,2688495
13983549,2688495
13983551,2688487
13983579,2688511
13983589,2684489
13983599,2688511
13983604,2688487
13983614,2688519
13983633,2688495
13983690,2688519
13983704,2688537
13983751,2688606
13983929,2688027
13984008,2688754
13984027,2688775
13984030,2688775
13984096,2688816
13984220,2688511
13984231,2688910
13984234,2688761
13984242,2688920
13984247,2688920
13984276,2688927
13984322,2688928
13984527,2689018
13984575,2689060
13984607,2581737
13984636,2689042
13984692,2689166
13984747,2689166
13984778,2689161
13984863,2689254
13984871,2689255
13984883,2689254
13984901,2688903
13984911,2689277
13984914,2689277
13984915,2689255
13984919,2689288
13984995,2688991
13985008,2689337
13985082,2688903
13985200,2689444
13985253,2689488
13985279,2689326
13985350,2689563
13985379,2689569
13985402,2689577
13985449,2689569
13985473,2689444
13985492,2689626
13985526,2689560
13985544,2689657
13985550,2689444
13985624,2689716
13985628,2689675
13985694,2687615
13985704,2689675
13985710,2689755
13985737,2689569
13985963,2689924
13985984,2689924
13986040,2689990
13986065,2689998
13986100,1858205
13986126,2689924
13986133,2689990
13986162,2690066
13986173,2690066
13986216,2690098
13986219,2690106
13986220,2689998
13986221,2690106
13986232,2690098
13986244,2651894
13986373,2690183
13986374,2689990
13986378,2690183
13986458,2690098
13986475,2689166
13986510,2690248
13986519,2690248
13986606,2690287
13986618,2690287
13986640,2690319
13986643,2690319
13986664,2690183
13986727,2689990
13986808,2690393
13986809,2690393
13986835,2690399
13986846,2690438
13986860,2690393
13986919,2690393
13986920,2690438
13986932,2690399
13986983,2681680
13987039,2690521
13987095,2690570
13987097,2690556
13987102,2690570
13987114,2690556
13987129,2690505
13987147,2690556
13987149,2690598
13987302,2690650
13987327,2690691
13987330,2690691
13987340,2690691
13987357,2690691
13987371,2688537
13987382,2690650
13987408,2690724
13987417,2690724
13987436,2690724
13987461,2690751
13987484,2690724
13987488,2690764
13987495,2690744
13987550,2690764
13987744,2690895
13987760,2690895
13987782,2690895
13987822,2690877
13987918,2690918
13987966,2690996
13988010,2690895
13988077,2691057
13988138,2691039
13988147,2691057
13988198,2691090
13988214,2690917
13988238,2690918
13988267,2690724
13988272,2691152
13988282,2691140
13988284,2691140
13988294,2691174
13988378,2691090
13988422,2691110
13988439,2691248
13988440,2691248
13988444,2691248
13988473,2691268
13988484,2691268
13988513,2691290
13988553,2691290
13988622,2691268
13988624,2691290
13988647,2687859
13988674,2691149
13988710,2691365
13988722,2691290
13988729,2691365
13988743,2691428
13988745,2691428
13988747,2691428
13988761,2691428
13988765,2687498
13988803,2691445
13988854,2691365
13988872,2691491
13988899,2691491
13988979,2691510
13989023,2691561
13989095,2691608
13989104,2691561
13989107,2691428
13989115,2691510
13989135,2691561
13989153,2691614
13989187,2691632
13989196,2691632
13989215,2691662
13989224,2691665
13989235,2685607
13989363,2691740
13989415,2691757
13989443,2689326
13989485,2691793
13989502,2691793
13989546,2691689
13989630,2691880
13989642,2691793
13989646,2691880
13989650,2691880
13989664,2691793
13989669,2691904
13989685,2691893
13989689,2691614
13989692,2691917
13989695,2691917
13989716,2691880
13989960,2692043
13990002,2692043
13990081,2691248
13990109,2692043
13990112,984975
13990120,2692115
13990133,2692136
13990137,2692136
13990138,2692136
13990177,2692165
13990181,2692165
13990246,2692188
13990312,2691263
13990379,2692236
13990416,2692236
13990445,2691736
13990482,2692315
13990517,2692348
13990525,2692356
13990528,2692356
13990583,2692371
13990591,2692385
13990592,2692371
13990594,2692385
13990657,2692394
13990710,2692441
13990712,2692441
13990722,2692441
13990755,1849027
13990766,2692441
13990794,837356
13990804,2584003
13990811,2692488
13990813,2692496
13990815,2692496
13990873,2630611
13990929,2692515
13990932,2692515
13990942,2692503
13990958,2692488
13990981,2692503
13991021,2692503
13991048,2692626
13991058,2584003
13991063,2692635
13991065,2692638
13991069,2692626
13991132,2692654
13991212,2692638
13991215,2692709
13991269,2692503
13991273,2692709
13991367,2692469
13991411,2690521
13991558,2692889
13991565,2692889
13991571,2692635
13991590,2692920
13991593,2692802
13991633,2692920
13991637,2692920
13991767,2693008
13991784,2693008
13991811,2693037
13991826,2693037
13991852,2693037
13991855,2693062
13991856,2693062
13991861,2693062
13991875,2693054
13991878,2693054
13991884,2693054
13991902,2693096
13991904,2693094
13991909,2693094
13991915,2693094
13991926,2693094
13991972,2693098
13991986,2693123
13992007,2692488
13992027,825737
13992033,2693098
13992057,2692990
13992110,2693173
13992122,2693173
13992196,2693215
13992393,2693366
13992426,2693366
13992457,2693404
13992458,2693404
13992471,2693366
13992481,2693421
13992539,2693418
13992558,2693418
13992685,2693273
13992699,2693534
13992752,2693504
13992767,2693269
13992782,2639268
13992789,2693520
13992895,2693520
13992914,2693221
13992982,2693654
13993009,2693316
13993033,2691893
13993073,2693098
13993114,2693268
13993136,2693219
13993264,2693816
13993297,2693791
13993301,2693844
13993355,2693874
13993374,2693874
13993385,2579297
13993387,2693893
13993393,2693903
13993409,2693899
13993423,2693924
